
1306624 bytes read in 95 ms (13.1 MiB/s)
## Starting application at 0x00200000 ...
BENCH_ARRAY_INDEX 0
budget_function,total_used_budget_r,total_used_budget_w,total_calc_r,total_calc_w,used_budget_per_period_read[0],used_budget_per_period_read[1],used_budget_per_period_read[2],used_budget_per_period_read[3],used_budget_per_period_read[4],used_budget_per_period_read[5],used_budget_per_period_read[6],used_budget_per_period_read[7],used_budget_per_period_read[8],used_budget_per_period_read[9],used_budget_per_period_read[10],used_budget_per_period_read[11],used_budget_per_period_read[12],used_budget_per_period_read[13],used_budget_per_period_read[14],used_budget_per_period_write[0],used_budget_per_period_write[1],used_budget_per_period_write[2],used_budget_per_period_write[3],used_budget_per_period_write[4],used_budget_per_period_write[5],used_budget_per_period_write[6],used_budget_per_period_write[7],used_budget_per_period_write[8],used_budget_per_period_write[9],used_budget_per_period_write[10],used_budget_per_period_write[11],used_budget_per_period_write[12],used_budget_per_period_write[13],used_budget_per_period_write[14],calc_per_period_read[0],calc_per_period_read[1],calc_per_period_read[2],calc_per_period_read[3],calc_per_period_read[4],calc_per_period_read[5],calc_per_period_read[6],calc_per_period_read[7],calc_per_period_read[8],calc_per_period_read[9],calc_per_period_read[10],calc_per_period_read[11],calc_per_period_read[12],calc_per_period_read[13],calc_per_period_read[14],calc_per_period_write[0],calc_per_period_write[1],calc_per_period_write[2],calc_per_period_write[3],calc_per_period_write[4],calc_per_period_write[5],calc_per_period_write[6],calc_per_period_write[7],calc_per_period_write[8],calc_per_period_write[9],calc_per_period_write[10],calc_per_period_write[11],calc_per_period_write[12],calc_per_period_write[13],calc_per_period_write[14],
[DEBUG] NOTHING 0
[DEBUG] NOTHING 1
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 325298
[BAO]   defined_pmu_write_val           = 98603
[BAO]   current_used_read_budget        = 557607
[BAO]   current_used_write_budget       = 157589
[BAO]   new_read_budget                 = 371759
[BAO]   new_write_budget                = 110400
[BAO]   total_used_read_budget          = 4167260
[BAO]   total_used_write_budget         = 1236646
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 0
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 371759
[BAO]   defined_pmu_write_val           = 110400
[BAO]   current_used_read_budget        = 557607
[BAO]   current_used_write_budget       = 157589
[BAO]   new_read_budget                 = 371759
[BAO]   new_write_budget                = 110400
[BAO]   total_used_read_budget          = 4167260
[BAO]   total_used_write_budget         = 1236646
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 13250
[BAO] C1: 1553
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] EWMA: BEFORE
[BAO]   previous_predicted_read_budget  = 325298
[BAO]   previous_predicted_write_budget = 98603
[BAO]   new_read_budget                 = 371759
[BAO]   new_write_budget                = 110400
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] [BAO] OK current_read_usage != 0
[BAO] [BAO] OK current_write_usage != 0
[BAO] EWMA: AFTER
[BAO]   previous_predicted_read_budget  = 371759
[BAO]   previous_predicted_write_budget = 110400
[BAO]   new_read_budget                 = 300057
[BAO]   new_write_budget                = 88630
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 371759
[BAO]   defined_pmu_write_val           = 110400
[BAO]   current_used_read_budget        = 13250
[BAO]   current_used_write_budget       = 1553
[BAO]   new_read_budget                 = 300057
[BAO]   new_write_budget                = 88630
[BAO]   total_used_read_budget          = 4180510
[BAO]   total_used_write_budget         = 1238199
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (281 - 248) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 0
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 300057
[BAO]   defined_pmu_write_val           = 88630
[BAO]   current_used_read_budget        = 13250
[BAO]   current_used_write_budget       = 1553
[BAO]   new_read_budget                 = 300057
[BAO]   new_write_budget                = 88630
[BAO]   total_used_read_budget          = 4180510
[BAO]   total_used_write_budget         = 1238199
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 719740
[BAO] C1: 206672
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] EWMA: BEFORE
[BAO]   previous_predicted_read_budget  = 371759
[BAO]   previous_predicted_write_budget = 110400
[BAO]   new_read_budget                 = 300057
[BAO]   new_write_budget                = 88630
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] [BAO] OK current_read_usage != 0
[BAO] [BAO] OK current_write_usage != 0
[BAO] EWMA: AFTER
[BAO]   previous_predicted_read_budget  = 300057
[BAO]   previous_predicted_write_budget = 88630
[BAO]   new_read_budget                 = 383993
[BAO]   new_write_budget                = 112238
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 300057
[BAO]   defined_pmu_write_val           = 88630
[BAO]   current_used_read_budget        = 719740
[BAO]   current_used_write_budget       = 206672
[BAO]   new_read_budget                 = 383993
[BAO]   new_write_budget                = 112238
[BAO]   total_used_read_budget          = 4900250
[BAO]   total_used_write_budget         = 1444871
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 0
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 383993
[BAO]   defined_pmu_write_val           = 112238
[BAO]   current_used_read_budget        = 719740
[BAO]   current_used_write_budget       = 206672
[BAO]   new_read_budget                 = 383993
[BAO]   new_write_budget                = 112238
[BAO]   total_used_read_budget          = 4900250
[BAO]   total_used_write_budget         = 1444871
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 71950
[BAO] C1: 20063
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] EWMA: BEFORE
[BAO]   previous_predicted_read_budget  = 300057
[BAO]   previous_predicted_write_budget = 88630
[BAO]   new_read_budget                 = 383993
[BAO]   new_write_budget                = 112238
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] [BAO] OK current_read_usage != 0
[BAO] [BAO] OK current_write_usage != 0
[BAO] EWMA: AFTER
[BAO]   previous_predicted_read_budget  = 383993
[BAO]   previous_predicted_write_budget = 112238
[BAO]   new_read_budget                 = 321584
[BAO]   new_write_budget                = 93803
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 383993
[BAO]   defined_pmu_write_val           = 112238
[BAO]   current_used_read_budget        = 71950
[BAO]   current_used_write_budget       = 20063
[BAO]   new_read_budget                 = 321584
[BAO]   new_write_budget                = 93803
[BAO]   total_used_read_budget          = 4972200
[BAO]   total_used_write_budget         = 1464934
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (314 - 281) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 0
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 321584
[BAO]   defined_pmu_write_val           = 93803
[BAO]   current_used_read_budget        = 71950
[BAO]   current_used_write_budget       = 20063
[BAO]   new_read_budget                 = 321584
[BAO]   new_write_budget                = 93803
[BAO]   total_used_read_budget          = 4972200
[BAO]   total_used_write_budget         = 1464934
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 521533
[BAO] C1: 151005
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] EWMA: BEFORE
[BAO]   previous_predicted_read_budget  = 383993
[BAO]   previous_predicted_write_budget = 112238
[BAO]   new_read_budget                 = 321584
[BAO]   new_write_budget                = 93803
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] [BAO] OK current_read_usage != 0
[BAO] [BAO] OK current_write_usage != 0
[BAO] EWMA: AFTER
[BAO]   previous_predicted_read_budget  = 321584
[BAO]   previous_predicted_write_budget = 93803
[BAO]   new_read_budget                 = 361573
[BAO]   new_write_budget                = 105243
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 321584
[BAO]   defined_pmu_write_val           = 93803
[BAO]   current_used_read_budget        = 521533
[BAO]   current_used_write_budget       = 151005
[BAO]   new_read_budget                 = 361573
[BAO]   new_write_budget                = 105243
[BAO]   total_used_read_budget          = 5493733
[BAO]   total_used_write_budget         = 1615939
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 0
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 361573
[BAO]   defined_pmu_write_val           = 105243
[BAO]   current_used_read_budget        = 521533
[BAO]   current_used_write_budget       = 151005
[BAO]   new_read_budget                 = 361573
[BAO]   new_write_budget                = 105243
[BAO]   total_used_read_budget          = 5493733
[BAO]   total_used_write_budget         = 1615939
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 185006
[BAO] C1: 52912
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] EWMA: BEFORE
[BAO]   previous_predicted_read_budget  = 321584
[BAO]   previous_predicted_write_budget = 93803
[BAO]   new_read_budget                 = 361573
[BAO]   new_write_budget                = 105243
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] [BAO] OK current_read_usage != 0
[BAO] [BAO] OK current_write_usage != 0
[BAO] EWMA: AFTER
[BAO]   previous_predicted_read_budget  = 361573
[BAO]   previous_predicted_write_budget = 105243
[BAO]   new_read_budget                 = 326259
[BAO]   new_write_budget                = 94776
[BAO]   alpha                           = 2
[BAO]   scaling_factor                  = 10
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 361573
[BAO]   defined_pmu_write_val           = 105243
[BAO]   current_used_read_budget        = 185006
[BAO]   current_used_write_budget       = 52912
[BAO]   new_read_budget                 = 326259
[BAO]   new_write_budget                = 94776
[BAO]   total_used_read_budget          = 5678739
[BAO]   total_used_write_budget         = 1668851
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
EWMA,5640131,1996521,4365936,1400693,372949,288944,221845,1055802,35850,746290,122320,540411,186634,557607,13250,719740,71950,521533,185006,151298,117819,92949,327670,327670,182540,15376,144831,46574,157589,1553,206672,20063,151005,52912,80766,122401,142289,324991,267162,362987,314853,359964,325298,371759,300057,383993,321584,361573,326259,30259,47771,56806,110978,110978,125290,103307,111611,98603,110400,88630,112238,93803,105243,94776,
[DEBUG] TASK: OVER 0 | UNDER 4
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (388 - 314) >= 30 | 74 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] Formula changed from 0 to 1, reseting vm values
[BAO] ----
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 326259
[BAO]   defined_pmu_write_val           = 94776
[BAO]   current_used_read_budget        = 185006
[BAO]   current_used_write_budget       = 52912
[BAO]   new_read_budget                 = 326259
[BAO]   new_write_budget                = 94776
[BAO]   total_used_read_budget          = 5678739
[BAO]   total_used_write_budget         = 1668851
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 250000
[BAO]   defined_pmu_write_val           = 250000
[BAO]   current_used_read_budget        = 0
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] ----
[BAO] regulator_budget_depleted	 formula 1
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 250000
[BAO]   defined_pmu_write_val           = 250000
[BAO]   current_used_read_budget        = 0
[BAO]   current_used_write_budget       = 0
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 2350234
[BAO] C1: 686854
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] SW: BEFORE
[BAO]   current_read_array_size = 0
[BAO]   current_write_array_size = 0
[BAO]   read_index              = 0
[BAO]   write_index             = 0
[BAO] SW: AFTER
[BAO]   current_read_array_size = 1
[BAO]     read_usage[u]       = 0
[BAO]   current_write_array_size = 1
[BAO]     write_usage[u]      = 0
[BAO]   read_index              = 1
[BAO]   write_index             = 1
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 250000
[BAO]   defined_pmu_write_val           = 250000
[BAO]   current_used_read_budget        = 2350234
[BAO]   current_used_write_budget       = 686854
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 1
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 2350234
[BAO]   current_used_write_budget       = 686854
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 528747
[BAO] C1: 153241
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] SW: BEFORE
[BAO]   current_read_array_size = 1
[BAO]     read_usage[u]       = 0
[BAO]   current_write_array_size = 1
[BAO]     write_usage[u]      = 0
[BAO]   read_index              = 1
[BAO]   write_index             = 1
[BAO] SW: AFTER
[BAO]   current_read_array_size = 2
[BAO]     read_usage[u]       = 0
[BAO]     read_usage[u]       = 1
[BAO]   current_write_array_size = 2
[BAO]     write_usage[u]      = 0
[BAO]     write_usage[u]      = 1
[BAO]   read_index              = 2
[BAO]   write_index             = 2
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 528747
[BAO]   current_used_write_budget       = 153241
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget TIMEOUT: 
[DEBUG] (current_time_task_any - last_check_time_task_any) >= period_task_any
[DEBUG] (421 - 388) >= 30 | 33 >= 30
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 1
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 528747
[BAO]   current_used_write_budget       = 153241
[BAO]   new_read_budget                 = 0
[BAO]   new_write_budget                = 0
[BAO]   total_used_read_budget          = 0
[BAO]   total_used_write_budget         = 0
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: BEFORE
[BAO] C0: 931547
[BAO] C1: 270024
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[BAO] SW: BEFORE
[BAO]   current_read_array_size = 2
[BAO]     read_usage[u]       = 0
[BAO]     read_usage[u]       = 1
[BAO]   current_write_array_size = 2
[BAO]     write_usage[u]      = 0
[BAO]     write_usage[u]      = 1
[BAO]   read_index              = 2
[BAO]   write_index             = 2
[BAO] SW: AFTER
[BAO]   current_read_array_size = 3
[BAO]     read_usage[u]       = 0
[BAO]     read_usage[u]       = 1
[BAO]     read_usage[u]       = 2
[BAO]   current_write_array_size = 3
[BAO]     write_usage[u]      = 0
[BAO]     write_usage[u]      = 1
[BAO]     write_usage[u]      = 2
[BAO]   read_index              = 3
[BAO]   write_index             = 3
[BAO] VM: AFTER
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 0
[BAO]   defined_pmu_write_val           = 0
[BAO]   current_used_read_budget        = 931547
[BAO]   current_used_write_budget       = 270024
[BAO]   new_read_budget                 = 1270176
[BAO]   new_write_budget                = 370040
[BAO]   total_used_read_budget          = 1270176
[BAO]   total_used_write_budget         = 370040
[BAO]   total_calculated_new_read_budget = 0
[BAO]   total_calculated_new_write_budget= 0
[BAO] Counters: AFTER
[BAO] C0: 0
[BAO] C1: 0
[BAO] C2: 0
[BAO] C3: 0
[BAO] C4: 0
[BAO] C5: 0
[DEBUG] done
[DEBUG] OVERFLOW SIGNAL
[DEBUG] get budget OVERFLOW
[DEBUG] suspending task 0
[DEBUG] calling HC_regulator_get_new_budget
[BAO] regulator_budget_depleted	 formula 1
[BAO] VM: BEFORE
[BAO]   depleated_op_type               = 4294967295
[BAO]   defined_pmu_read_val            = 1270176
[BAO]   defined_pmu_write_val           = 370040
[BAO]   current_used_read_budget        = 931547
[BAO]   current_used_write_budget       = 270024
[BAO]   new_read_budget                 = 1270176
[BAO]   new_write_budget                = 370040
[BAO]   total_used_read_budget          = 1270176
